centroid_x,centroid_y,centroid_z,dim_x,dim_y,dim_z,volume,ijk,xc,yc,zc,xinc,yinc,zinc,nx,ny,nz,xmorig,ymorig,zmorig,zone,product,cog,density,class,zona,ni_ok_fi,co_ok_fi,fe_ok_fi,mgo_ok_f,sio2_ok_,smratio,finsolprod090135_def,finsolprod090135_comb,finsolprod090135_val,basicity,econ_val_usd,sum_econ_val_usd
Variable descriptions:,,,,,,,Datamine field : ijk,Datamine field : xc,Datamine field : yc,Datamine field : zc,Datamine field : xinc,Datamine field : yinc,Datamine field : zinc,Datamine field : nx,Datamine field : ny,Datamine field : nz,Datamine field : xmorig,Datamine field : ymorig,Datamine field : zmorig,Datamine field : zone,Datamine field : product,Datamine field : cog,Datamine field : density,Datamine field : class,Datamine field : zone_int,Datamine field : ni_ok_fi,Datamine field : co_ok_fi,Datamine field : fe_ok_fi,Datamine field : mgo_ok_f,Datamine field : sio2_ok_,Datamine field : smratio,29-Oct-2025,29-Oct-2025,,,,sum_econ_val_usd
Variable types:,,,,,,,float,float,float,float,float,float,float,float,float,float,float,float,float,name,name,name,float,name,float,float,float,float,float,float,float,name,name,double,double,double,float
572583.750000,9059421.250000,222.500000,12.500000,12.500000,1.000000,156.250000,312052.000000,572583.750000,9059421.000000,222.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,15.010000,measured,15.000000,4.763205,0.601727,211.731080,134.721978,161.140861,13.987861,waste,obws,25.000000,5.266931,-20.000000,-20.000000
572583.750000,9059433.750000,221.500000,12.500000,12.500000,1.000000,156.250000,312286.000000,572583.750000,9059434.000000,221.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,0.8<=[ni_ok]<0.9,11.580000,measured,12.000000,3.227436,0.383695,147.899330,116.034696,130.407834,8.272065,ob,obws,18.000000,4.587881,-18.000000,-18.000000
572583.750000,9059446.250000,222.500000,12.500000,12.500000,1.000000,156.250000,312522.000000,572583.750000,9059446.000000,222.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,0.7<=[ni_ok]<0.8,9.580000,measured,9.000000,2.887590,0.355026,137.695643,83.029970,96.055774,7.192505,ob,obws,13.000000,3.685892,-15.000000,-15.000000
572583.750000,9059458.750000,222.500000,12.500000,12.500000,1.000000,156.250000,312757.000000,572583.750000,9059459.000000,222.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,hfl,0.7<=[ni_ok]<0.8,5.720000,measured,5.000000,1.709418,0.230097,89.428663,43.353625,53.252264,4.680462,ob,obws,7.000000,2.039000,-9.000000,-9.000000
572583.750000,9059733.750000,171.500000,12.500000,12.500000,1.000000,156.250000,317876.000000,572583.750000,9059734.000000,171.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,saprolite,waste,belowcog,11.710000,indicated,14.000000,5.955511,0.249735,116.576536,145.302180,208.324662,11.122167,lgs,obws,36.000000,4.609882,-21.000000,-21.000000
572583.750000,9059746.250000,164.500000,12.500000,12.500000,1.000000,156.250000,318104.000000,572583.750000,9059746.000000,164.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,saprolite,waste,belowcog,13.710000,indicated,17.000000,7.230263,0.266098,115.996814,164.987635,250.935307,13.096495,lgs,obws,43.000000,5.031076,-10.000000,-10.000000
572583.750000,9059758.750000,156.500000,12.500000,12.500000,1.000000,156.250000,318331.000000,572583.750000,9059759.000000,156.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,saprolite,waste,belowcog,20.560000,indicated,28.000000,9.423666,0.259357,125.253920,308.431889,419.867645,16.569594,lgs,obws,68.000000,8.763142,-36.000000,-36.000000
572596.250000,9059183.750000,213.500000,12.500000,12.500000,1.000000,156.250000,347763.000000,572596.250000,9059184.000000,213.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,5.860000,measured,7.000000,1.162230,0.129030,56.964183,69.599075,83.098940,4.953427,waste,obws,11.000000,2.138678,-9.000000,-9.000000
572596.250000,9059196.250000,213.500000,12.500000,12.500000,1.000000,156.250000,347998.000000,572596.250000,9059196.000000,213.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,5.860000,measured,7.000000,1.131387,0.117455,54.797737,70.056290,84.557932,4.951489,waste,obws,11.000000,2.131118,-9.000000,-9.000000
572596.250000,9059208.750000,213.500000,12.500000,12.500000,1.000000,156.250000,348233.000000,572596.250000,9059209.000000,213.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,5.860000,measured,7.000000,1.127131,0.125636,54.835850,69.923947,84.395084,4.951810,waste,obws,11.000000,2.132796,-9.000000,-9.000000
572596.250000,9059221.250000,214.500000,12.500000,12.500000,1.000000,156.250000,348469.000000,572596.250000,9059221.000000,214.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,5.860000,measured,7.000000,1.209226,0.134933,63.877173,65.937337,80.177582,5.237902,waste,obws,11.000000,2.080739,-9.000000,-9.000000
572596.250000,9059233.750000,216.500000,12.500000,12.500000,1.000000,156.250000,348706.000000,572596.250000,9059234.000000,216.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,9.720000,measured,11.000000,2.170808,0.232769,120.152177,96.758867,116.094889,9.486128,waste,obws,17.000000,3.317618,-15.000000,-15.000000
572596.250000,9059246.250000,216.500000,12.500000,12.500000,1.000000,156.250000,348941.000000,572596.250000,9059246.000000,216.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,7.860000,measured,10.000000,1.729845,0.177751,82.101280,90.614831,100.895118,6.140203,waste,obws,16.000000,3.117092,-12.000000,-12.000000
572596.250000,9059258.750000,216.500000,12.500000,12.500000,1.000000,156.250000,349176.000000,572596.250000,9059259.000000,216.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,9.860000,measured,13.000000,1.951908,0.180767,84.808996,127.818453,143.817442,7.445429,waste,obws,21.000000,3.960527,-15.000000,-15.000000
572596.250000,9059271.250000,216.500000,12.500000,12.500000,1.000000,156.250000,349411.000000,572596.250000,9059271.000000,216.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,7.860000,measured,10.000000,1.584979,0.160119,72.304188,97.635799,112.576057,6.267682,waste,obws,16.000000,3.010004,-12.000000,-12.000000
572596.250000,9059283.750000,217.500000,12.500000,12.500000,1.000000,156.250000,349647.000000,572596.250000,9059284.000000,217.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,9.720000,measured,11.000000,2.155582,0.247049,109.884850,102.074278,121.529367,9.598517,waste,obws,17.000000,3.281102,-15.000000,-15.000000
572596.250000,9059296.250000,217.500000,12.500000,12.500000,1.000000,156.250000,349882.000000,572596.250000,9059296.000000,217.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,9.720000,measured,11.000000,2.177681,0.242659,104.895144,104.909708,123.692575,9.215902,waste,obws,17.000000,3.341885,-15.000000,-15.000000
572596.250000,9059308.750000,217.500000,12.500000,12.500000,1.000000,156.250000,350117.000000,572596.250000,9059309.000000,217.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,11.290000,measured,13.000000,2.827866,0.322591,121.973179,135.283269,155.623999,10.495895,waste,obws,22.000000,4.234369,-18.000000,-18.000000
572596.250000,9059321.250000,222.500000,12.500000,12.500000,1.000000,156.250000,350357.000000,572596.250000,9059321.000000,222.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,18.580000,measured,20.000000,5.054298,0.509855,244.297264,190.419291,217.731511,17.432862,waste,obws,34.000000,6.899472,-30.000000,-30.000000
572596.250000,9059333.750000,225.500000,12.500000,12.500000,1.000000,156.250000,350595.000000,572596.250000,9059334.000000,225.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,24.300000,measured,25.000000,7.816910,0.889789,346.393202,219.307390,258.842996,26.061109,ob,obws,45.000000,8.390462,-28.000000,-28.000000
572596.250000,9059346.250000,224.500000,12.500000,12.500000,1.000000,156.250000,350829.000000,572596.250000,9059346.000000,224.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,28.160000,measured,29.000000,10.429793,1.325844,398.545770,253.763233,296.746578,25.411030,waste,obws,56.000000,10.273242,-11.000000,-11.000000
572596.250000,9059358.750000,224.500000,12.500000,12.500000,1.000000,156.250000,351064.000000,572596.250000,9059359.000000,224.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,27.730000,measured,28.000000,11.139671,1.314859,407.085201,240.368530,293.081907,27.396495,waste,obws,57.000000,9.678253,-8.000000,-8.000000
572596.250000,9059371.250000,225.500000,12.500000,12.500000,1.000000,156.250000,351300.000000,572596.250000,9059371.000000,225.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,28.020000,measured,27.000000,10.248935,1.179038,429.320477,223.792219,274.182283,27.583225,ob,obws,49.000000,9.536337,-23.000000,-23.000000
572596.250000,9059383.750000,225.500000,12.500000,12.500000,1.000000,156.250000,351535.000000,572596.250000,9059384.000000,225.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,0.7<=[ni_ok]<0.8,22.450000,measured,19.000000,7.858388,0.984015,380.656738,131.792019,173.179067,25.115531,ob,obws,32.000000,6.626154,-21.000000,-21.000000
572596.250000,9059396.250000,225.500000,12.500000,12.500000,1.000000,156.250000,351770.000000,572596.250000,9059396.000000,225.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,sr,[ni_ok]<=0.7,20.880000,measured,17.000000,5.772306,0.769849,329.210331,114.086038,147.061245,25.065364,ob,obws,24.000000,5.818320,-29.000000,-29.000000
572596.250000,9059408.750000,223.500000,12.500000,12.500000,1.000000,156.250000,352003.000000,572596.250000,9059409.000000,223.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,sr,[ni_ok]<=0.7,17.160000,measured,15.000000,5.032345,0.710089,259.156624,111.952918,137.692085,18.520899,ob,obws,22.000000,5.146494,-23.000000,-23.000000
572596.250000,9059421.250000,221.500000,12.500000,12.500000,1.000000,156.250000,352236.000000,572596.250000,9059421.000000,221.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,0.9<=[ni_ok]<1.0,15.300000,measured,14.000000,5.245849,0.686542,230.002557,117.036178,143.808492,14.307162,lgl,obws,23.000000,5.148415,-12.000000,-12.000000
572596.250000,9059433.750000,218.500000,12.500000,12.500000,1.000000,156.250000,352468.000000,572596.250000,9059434.000000,218.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,7.720000,measured,8.000000,2.132315,0.239567,93.503272,79.795528,92.699783,5.675050,ob,obws,12.000000,3.001082,-12.000000,-12.000000
572596.250000,9059446.250000,218.500000,12.500000,12.500000,1.000000,156.250000,352703.000000,572596.250000,9059446.000000,218.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,5.860000,measured,7.000000,1.208932,0.126696,53.091602,74.195163,82.775040,4.016123,waste,obws,11.000000,2.420216,-9.000000,-9.000000
572596.250000,9059458.750000,219.500000,12.500000,12.500000,1.000000,156.250000,352939.000000,572596.250000,9059459.000000,219.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,sr,[ni_ok]<=0.7,5.720000,measured,5.000000,1.587109,0.214565,84.786537,44.211589,56.732757,5.154204,ob,obws,7.000000,1.916467,-9.000000,-9.000000
572596.250000,9059471.250000,219.500000,12.500000,12.500000,1.000000,156.250000,353174.000000,572596.250000,9059471.000000,219.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,sr,[ni_ok]<=0.7,5.720000,measured,5.000000,1.534516,0.199463,80.971370,42.937450,57.208927,5.681791,ob,obws,7.000000,1.787513,-9.000000,-9.000000
572596.250000,9059683.750000,185.500000,12.500000,12.500000,1.000000,156.250000,357135.000000,572596.250000,9059684.000000,185.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,9.290000,indicated,10.000000,2.712132,0.280372,123.032929,95.004815,118.865514,8.246648,waste,obws,17.000000,3.331076,-15.000000,-15.000000
572596.250000,9059696.250000,184.500000,12.500000,12.500000,1.000000,156.250000,357369.000000,572596.250000,9059696.000000,184.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,4.000000,indicated,6.000000,0.469543,0.023064,13.731240,69.367447,77.414623,2.232016,waste,obws,10.000000,1.792101,-6.000000,-6.000000
572596.250000,9059708.750000,182.500000,12.500000,12.500000,1.000000,156.250000,357602.000000,572596.250000,9059709.000000,182.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,5.570000,indicated,8.000000,1.453115,0.062163,24.704432,77.448845,106.862363,4.141807,waste,obws,15.000000,2.173359,-9.000000,-9.000000
572596.250000,9059721.250000,179.500000,12.500000,12.500000,1.000000,156.250000,357834.000000,572596.250000,9059721.000000,179.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,saprolite,waste,belowcog,8.570000,indicated,10.000000,3.659919,0.186014,88.518008,102.196334,142.399327,7.900407,lgs,obws,23.000000,3.329253,-15.000000,-15.000000
572596.250000,9059733.750000,175.500000,12.500000,12.500000,1.000000,156.250000,358065.000000,572596.250000,9059734.000000,175.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,saprolite,waste,belowcog,12.000000,indicated,13.000000,6.132696,0.311406,147.062819,125.654433,180.294343,12.178461,lgs,obws,31.000000,4.337574,-21.000000,-21.000000
572596.250000,9059746.250000,171.500000,12.500000,12.500000,1.000000,156.250000,358296.000000,572596.250000,9059746.000000,171.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,lgl1,belowcog,17.720000,indicated,18.000000,8.541655,0.525123,240.173248,156.082184,225.683225,18.515323,ob,obws,39.000000,5.888114,-23.000000,-23.000000
572596.250000,9059758.750000,165.500000,12.500000,12.500000,1.000000,156.250000,358525.000000,572596.250000,9059759.000000,165.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,saprolite,lgl2,belowcog,21.290000,indicated,23.000000,10.929897,0.597667,270.288984,204.725516,295.407020,21.008427,lgl,lgl,57.000000,7.333107,8.000000,8.000000
572596.250000,9059771.250000,158.500000,12.500000,12.500000,1.000000,156.250000,358753.000000,572596.250000,9059771.000000,158.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,saprolite,lgs1,1.20<=[ni_ok]<1.30,23.850000,indicated,29.000000,12.888648,0.515942,204.155938,280.028911,418.378471,22.103518,mgs,mgo,79.000000,9.030574,15.000000,15.000000
572608.750000,9059183.750000,211.500000,12.500000,12.500000,1.000000,156.250000,387946.000000,572608.750000,9059184.000000,211.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,[ni_ok]<=0.7,3.860000,measured,4.000000,0.891645,0.107964,48.283407,36.582841,45.585788,3.742045,ob,obws,6.000000,1.270981,-6.000000,-6.000000
572608.750000,9059196.250000,211.500000,12.500000,12.500000,1.000000,156.250000,388181.000000,572608.750000,9059196.000000,211.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,[ni_ok]<=0.7,3.860000,measured,4.000000,0.830793,0.103199,45.859132,36.842866,46.910325,3.839296,ob,obws,6.000000,1.250113,-6.000000,-6.000000
572608.750000,9059208.750000,211.500000,12.500000,12.500000,1.000000,156.250000,388416.000000,572608.750000,9059209.000000,211.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,4.000000,measured,6.000000,0.541565,0.031372,17.478896,66.050389,75.743042,2.293741,waste,obws,10.000000,1.743985,-6.000000,-6.000000
572608.750000,9059221.250000,213.500000,12.500000,12.500000,1.000000,156.250000,388653.000000,572608.750000,9059221.000000,213.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,5.860000,measured,7.000000,1.143877,0.108023,62.761218,65.729983,80.205193,5.532769,waste,obws,11.000000,2.047445,-9.000000,-9.000000
572608.750000,9059233.750000,214.500000,12.500000,12.500000,1.000000,156.250000,388889.000000,572608.750000,9059234.000000,214.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,7.860000,measured,10.000000,1.686676,0.176609,77.113904,94.895080,110.476635,6.377518,waste,obws,16.000000,2.983907,-12.000000,-12.000000
572608.750000,9059246.250000,215.500000,12.500000,12.500000,1.000000,156.250000,389125.000000,572608.750000,9059246.000000,215.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,11.720000,measured,14.000000,2.589639,0.279392,126.894310,129.263692,147.669496,10.452431,waste,obws,22.000000,4.308797,-18.000000,-18.000000
572608.750000,9059258.750000,214.500000,12.500000,12.500000,1.000000,156.250000,389359.000000,572608.750000,9059259.000000,214.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,9.860000,measured,13.000000,1.827600,0.174096,83.970523,128.455382,142.615061,7.239868,waste,obws,21.000000,4.020915,-15.000000,-15.000000
572608.750000,9059271.250000,215.500000,12.500000,12.500000,1.000000,156.250000,389595.000000,572608.750000,9059271.000000,215.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,9.720000,measured,11.000000,2.327397,0.273686,114.802058,99.449282,116.400958,8.777804,waste,obws,17.000000,3.416707,-15.000000,-15.000000
572608.750000,9059283.750000,214.500000,12.500000,12.500000,1.000000,156.250000,389829.000000,572608.750000,9059284.000000,214.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,7.860000,measured,10.000000,1.467436,0.138633,65.912885,102.208921,118.534402,6.163593,waste,obws,16.000000,3.009129,-12.000000,-12.000000
572608.750000,9059296.250000,214.500000,12.500000,12.500000,1.000000,156.250000,390064.000000,572608.750000,9059296.000000,214.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,7.430000,measured,9.000000,1.755791,0.149301,66.247196,100.128853,117.527741,6.433896,waste,obws,16.000000,2.947491,-12.000000,-12.000000
572608.750000,9059308.750000,218.500000,12.500000,12.500000,1.000000,156.250000,390303.000000,572608.750000,9059309.000000,218.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,13.150000,measured,14.000000,3.730503,0.379529,167.589809,134.484263,157.729169,12.263624,waste,obws,23.000000,4.688594,-21.000000,-21.000000
572608.750000,9059321.250000,222.500000,12.500000,12.500000,1.000000,156.250000,390542.000000,572608.750000,9059321.000000,222.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,16.870000,measured,16.000000,5.403661,0.575742,269.579846,130.277566,156.783350,17.863349,ob,obws,26.000000,5.504642,-23.000000,-23.000000
572608.750000,9059333.750000,224.500000,12.500000,12.500000,1.000000,156.250000,390779.000000,572608.750000,9059334.000000,224.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,22.160000,measured,20.000000,8.976311,1.029966,377.208228,151.838955,191.954639,25.250184,ob,obws,39.000000,7.057500,-10.000000,-10.000000
572608.750000,9059346.250000,223.500000,12.500000,12.500000,1.000000,156.250000,391013.000000,572608.750000,9059346.000000,223.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,25.730000,measured,25.000000,11.024706,1.194871,403.163740,204.808564,257.194599,27.025986,lgl,obws,52.000000,8.640376,-5.000000,-5.000000
572608.750000,9059358.750000,224.500000,12.500000,12.500000,1.000000,156.250000,391249.000000,572608.750000,9059359.000000,224.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,25.880000,measured,22.000000,10.878688,1.270667,458.043599,155.813805,201.590090,28.907187,lgl,obws,43.000000,8.293864,-8.000000,-8.000000
572608.750000,9059371.250000,225.500000,12.500000,12.500000,1.000000,156.250000,391485.000000,572608.750000,9059371.000000,225.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,sr,[ni_ok]<=0.7,23.880000,measured,19.000000,10.131448,1.094216,446.660793,121.673176,167.106790,27.690305,ob,obws,37.000000,7.533857,-9.000000,-9.000000
